"OrganizationIdentifier.x","ActivityIdentifier","ActivityStartDate","ActivityStartTime.Time","MonitoringLocationIdentifier","CharacteristicName","ResultMeasureValue.x","ResultMeasure.MeasureUnitCode.x","MeasureQualifierCode.x","ResultDetectionConditionText","ResultValueTypeName","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","ResultMeasureValue.y","ResultMeasure.MeasureUnitCode.y","MeasureQualifierCode.y","ResultSampleFractionText","strd","detect","quant","qual","set_det_limit","set_half_det_limit","set_0","half_crit","set_det_limit_excur","set_half_det_limit_excur","set_0_excur","half_crit_excur"
"OREGONDEQ","OREGONDEQ-10764-ORDEQ:201409171053:SR",2014-09-17,"10:53:00","OREGONDEQ-10764-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",59,"mg/l",NA,"Dissolved",1.62532072590084,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-23266-ORDEQ:201405281120:SR",2014-05-28,"11:20:00","OREGONDEQ-23266-ORDEQ","Lead","<0.80","ug/l","","","Actual","","Minimum Reporting Level",0.8,"ug/l",894,"mg/l",NA,"Dissolved",51.7245980033593,"","","<","0.8","0.4","0","0.4",0,0,0,0
"OREGONDEQ","OREGONDEQ-11482-ORDEQ:201411181042:SR",2014-11-18,"10:42:00","OREGONDEQ-11482-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",76,"mg/l",NA,"Dissolved",2.24346947907407,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11489-ORDEQ:201412080951:SR",2014-12-08,"09:51:00","OREGONDEQ-11489-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",40,"mg/l",NA,"Dissolved",0.990984431253831,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-36787-ORDEQ:201412031143:SR",2014-12-03,"11:43:00","OREGONDEQ-36787-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",142,"mg/l",NA,"Dissolved",4.97172988194845,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11476-ORDEQ:201411111258:SR",2014-11-11,"12:58:00","OREGONDEQ-11476-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",17,"mg/l",NA,"Dissolved",0.333430972847978,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-36783-ORDEQ:201409231121:SR",2014-09-23,"11:21:00","OREGONDEQ-36783-ORDEQ","Lead","0.06","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",180,"mg/l",NA,"Dissolved",6.72366956142196,"","","=","0.06","0.06","0.06","0.06",0,0,0,0
"OREGONDEQ","OREGONDEQ-11856-ORDEQ:201503171337:SR",2015-03-17,"13:37:00","OREGONDEQ-11856-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",15,"mg/l",NA,"Dissolved",0.284320801948126,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10768-ORDEQ:201509011553:SR",2015-09-01,"15:53:00","OREGONDEQ-10768-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",50,"mg/l",NA,"Dissolved",1.31653763394871,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-12005-ORDEQ:201504201141:SR",2015-04-20,"11:41:00","OREGONDEQ-12005-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",36,"mg/l",NA,"Dissolved",0.866597728064584,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10410-ORDEQ:201512010819:SR",2015-12-01,"08:19:00","OREGONDEQ-10410-ORDEQ","Lead","0.07","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",116,"mg/l",NA,"Dissolved",3.8432574961428,"","","=","0.07","0.07","0.07","0.07",0,0,0,0
"OREGONDEQ","OREGONDEQ-10596-ORDEQ:201511181353:SR",2015-11-18,"13:53:00","OREGONDEQ-10596-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10443-ORDEQ:201511161453:SR",2015-11-16,"14:53:00","OREGONDEQ-10443-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",55,"mg/l",NA,"Dissolved",1.48636738238529,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11386-ORDEQ:201512031237:SR",2015-12-03,"12:37:00","OREGONDEQ-11386-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",120,"mg/l",NA,"Dissolved",4.01275078951006,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11140-ORDEQ:201510130903:SR",2015-10-13,"09:03:00","OREGONDEQ-11140-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",27,"mg/l",NA,"Dissolved",0.600856182807355,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10428-ORDEQ:201505140923:SR",2015-05-14,"09:23:00","OREGONDEQ-10428-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",74,"mg/l",NA,"Dissolved",2.16858496209704,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11479-ORDEQ:201512030921:SR",2015-12-03,"09:21:00","OREGONDEQ-11479-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",103,"mg/l",NA,"Dissolved",3.30359081290567,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11434-ORDEQ:201507081430:SR",2015-07-08,"14:30:00","OREGONDEQ-11434-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",33,"mg/l",NA,"Dissolved",0.775733788080823,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-12590-ORDEQ:201503041241:SR",2015-03-04,"12:41:00","OREGONDEQ-12590-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-34019-ORDEQ:201507081530:SR",2015-07-08,"15:30:00","OREGONDEQ-34019-ORDEQ","Lead","0.06","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.06","0.06","0.06","0.06",0,0,0,0
"OREGONDEQ","OREGONDEQ-12559-ORDEQ:201510141001:SR",2015-10-14,"10:01:00","OREGONDEQ-12559-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",25,"mg/l",NA,"Dissolved",0.544781177051544,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10770-ORDEQ:201509011153:SR",2015-09-01,"11:53:00","OREGONDEQ-10770-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",41,"mg/l",NA,"Dissolved",1.02262948939789,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10929-ORDEQ:201502181337:SR",2015-02-18,"13:37:00","OREGONDEQ-10929-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",33,"mg/l",NA,"Dissolved",0.775733788080823,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10611-ORDEQ:201508201353:SR",2015-08-20,"13:53:00","OREGONDEQ-10611-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10759-ORDEQ:201509011431:SR",2015-09-01,"14:31:00","OREGONDEQ-10759-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",82,"mg/l",NA,"Dissolved",2.47132291843242,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-33929-ORDEQ:201510251457:SR",2015-10-25,"14:57:00","OREGONDEQ-33929-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",78,"mg/l",NA,"Dissolved",2.31889397334348,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11020-ORDEQ:201504230901:SR",2015-04-23,"09:01:00","OREGONDEQ-11020-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",165,"mg/l",NA,"Dissolved",6.0186837442261,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11494-ORDEQ:201508120759:SR",2015-08-12,"07:59:00","OREGONDEQ-11494-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",255,"mg/l",NA,"Dissolved",10.4753878668753,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11201-ORDEQ:201508201203:SR",2015-08-20,"12:03:00","OREGONDEQ-11201-ORDEQ","Lead","0.16","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",93,"mg/l",NA,"Dissolved",2.90083653222542,"","","=","0.16","0.16","0.16","0.16",0,0,0,0
"OREGONDEQ","OREGONDEQ-10355-ORDEQ:201502031057:SR",2015-02-03,"10:57:00","OREGONDEQ-10355-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",25,"mg/l",NA,"Dissolved",0.544781177051544,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10366-ORDEQ:201506231223:SR",2015-06-23,"12:23:00","OREGONDEQ-10366-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",17,"mg/l",NA,"Dissolved",0.333430972847978,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11482-ORDEQ:201511171151:SR",2015-11-17,"11:51:00","OREGONDEQ-11482-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",76,"mg/l",NA,"Dissolved",2.24346947907407,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10765-ORDEQ:201509020719:SR",2015-09-02,"07:19:00","OREGONDEQ-10765-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",56,"mg/l",NA,"Dissolved",1.52085503892094,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10533-ORDEQ:201511181159:SR",2015-11-18,"11:59:00","OREGONDEQ-10533-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",22,"mg/l",NA,"Dissolved",0.462965400386606,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-11241-ORDEQ:201507071215:SR",2015-07-07,"12:15:00","OREGONDEQ-11241-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",32,"mg/l",NA,"Dissolved",0.745933969272114,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11457-ORDEQ:201504210719:SR",2015-04-21,"07:19:00","OREGONDEQ-11457-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",22,"mg/l",NA,"Dissolved",0.462965400386606,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-12267-ORDEQ:201505201147:SR",2015-05-20,"11:47:00","OREGONDEQ-12267-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",62,"mg/l",NA,"Dissolved",1.73124719747016,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11483-ORDEQ:201503040803:SR",2015-03-04,"08:03:00","OREGONDEQ-11483-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",32,"mg/l",NA,"Dissolved",0.745933969272114,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10352-ORDEQ:201510121501:SR",2015-10-12,"15:01:00","OREGONDEQ-10352-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11490-ORDEQ:201504211309:SR",2015-04-21,"13:09:00","OREGONDEQ-11490-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",51,"mg/l",NA,"Dissolved",1.35014774939498,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10596-ORDEQ:201503041343:SR",2015-03-04,"13:43:00","OREGONDEQ-10596-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-12559-ORDEQ:201502041041:SR",2015-02-04,"10:41:00","OREGONDEQ-12559-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",20,"mg/l",NA,"Dissolved",0.410067780044371,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10443-ORDEQ:201407141631:SR",2014-07-14,"16:31:00","OREGONDEQ-10443-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",55,"mg/l",NA,"Dissolved",1.48636738238529,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10480-ORDEQ:201502180751:SR",2015-02-18,"07:51:00","OREGONDEQ-10480-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",83,"mg/l",NA,"Dissolved",2.50975237707462,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11480-ORDEQ:201508121127:SR",2015-08-12,"11:27:00","OREGONDEQ-11480-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",242,"mg/l",NA,"Dissolved",9.80034633538483,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10469-ORDEQ:201502181043:SR",2015-02-18,"10:43:00","OREGONDEQ-10469-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",73,"mg/l",NA,"Dissolved",2.13134847994697,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10404-ORDEQ:201508101028:SR",2015-08-10,"10:28:00","OREGONDEQ-10404-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",46,"mg/l",NA,"Dissolved",1.18395496299884,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11047-ORDEQ:201501051317:SR",2015-01-05,"13:17:00","OREGONDEQ-11047-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",72,"mg/l",NA,"Dissolved",2.09425099572325,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10458-ORDEQ:201502181001:SR",2015-02-18,"10:01:00","OREGONDEQ-10458-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-10764-ORDEQ:201509020821:SR",2015-09-02,"08:21:00","OREGONDEQ-10764-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",62,"mg/l",NA,"Dissolved",1.73124719747016,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10517-ORDEQ:201505111327:SR",2015-05-11,"13:27:00","OREGONDEQ-10517-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",167,"mg/l",NA,"Dissolved",6.1117070670642,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10686-ORDEQ:201509010811:SR",2015-09-01,"08:11:00","OREGONDEQ-10686-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10792-ORDEQ:201510121303:SR",2015-10-12,"13:03:00","OREGONDEQ-10792-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",24,"mg/l",NA,"Dissolved",0.517193875414567,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10596-ORDEQ:201507151347:SR",2015-07-15,"13:47:00","OREGONDEQ-10596-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",50,"mg/l",NA,"Dissolved",1.31653763394871,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10511-ORDEQ:201509010713:SR",2015-09-01,"07:13:00","OREGONDEQ-10511-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10724-ORDEQ:201504211231:SR",2015-04-21,"12:31:00","OREGONDEQ-10724-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",243,"mg/l",NA,"Dissolved",9.85192844630919,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10332-ORDEQ:201508201257:SR",2015-08-20,"12:57:00","OREGONDEQ-10332-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",32,"mg/l",NA,"Dissolved",0.745933969272114,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-10411-ORDEQ:201508061153:SR",2015-08-06,"11:53:00","OREGONDEQ-10411-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",57,"mg/l",NA,"Dissolved",1.55551124101354,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-36787-ORDEQ:201512091039:SR",2015-12-09,"10:39:00","OREGONDEQ-36787-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",135,"mg/l",NA,"Dissolved",4.66186131846508,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10373-ORDEQ:201510130731:SR",2015-10-13,"07:31:00","OREGONDEQ-10373-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",64,"mg/l",NA,"Dissolved",1.80265065012436,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-11522-ORDEQ:201503021337:SR",2015-03-02,"13:37:00","OREGONDEQ-11522-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",49,"mg/l",NA,"Dissolved",1.28311054016575,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-31990-ORDEQ:201508130709:SR",2015-08-13,"07:09:00","OREGONDEQ-31990-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",223,"mg/l",NA,"Dissolved",8.83154229817639,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11482-ORDEQ:201503031157:SR",2015-03-03,"11:57:00","OREGONDEQ-11482-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",67,"mg/l",NA,"Dissolved",1.91089879464194,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-31990-ORDEQ:201512030809:SR",2015-12-03,"08:09:00","OREGONDEQ-31990-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",86,"mg/l",NA,"Dissolved",2.62579605240897,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10376-ORDEQ:201510131041:SR",2015-10-13,"10:41:00","OREGONDEQ-10376-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11180-ORDEQ:201510121107:SR",2015-10-12,"11:07:00","OREGONDEQ-11180-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",42,"mg/l",NA,"Dissolved",1.05448597855228,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10411-ORDEQ:201504081133:SR",2015-04-08,"11:33:00","OREGONDEQ-10411-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",54,"mg/l",NA,"Dissolved",1.45205049399459,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11484-ORDEQ:201503030828:SR",2015-03-03,"08:28:00","OREGONDEQ-11484-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",38,"mg/l",NA,"Dissolved",0.928344098925167,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11017-ORDEQ:201512031047:SR",2015-12-03,"10:47:00","OREGONDEQ-11017-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",107,"mg/l",NA,"Dissolved",3.46776781598849,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-12264-ORDEQ:201509220831:SR",2015-09-22,"08:31:00","OREGONDEQ-12264-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",100,"mg/l",NA,"Dissolved",3.18159182918921,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11476-ORDEQ:201511091419:SR",2015-11-09,"14:19:00","OREGONDEQ-11476-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",21,"mg/l",NA,"Dissolved",0.436344619224488,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10674-ORDEQ:201512080731:SR",2015-12-08,"07:31:00","OREGONDEQ-10674-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",8,"mg/l",NA,"Dissolved",0.127725618998195,"","","<","0.2","0.1","0"," 0.06",1,0,0,0
"OREGONDEQ","OREGONDEQ-11017-ORDEQ:201504231023:SR",2015-04-23,"10:23:00","OREGONDEQ-11017-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",49,"mg/l",NA,"Dissolved",1.28311054016575,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-15577-ORDEQ:201504220950:SR",2015-04-22,"09:50:00","OREGONDEQ-15577-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",20,"mg/l",NA,"Dissolved",0.410067780044371,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10690-ORDEQ:201505111515:SR",2015-05-11,"15:15:00","OREGONDEQ-10690-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",39,"mg/l",NA,"Dissolved",0.959554634581002,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11017-ORDEQ:201508130958:SR",2015-08-13,"09:58:00","OREGONDEQ-11017-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",102,"mg/l",NA,"Dissolved",3.26281523361347,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10423-ORDEQ:201509021127:SR",2015-09-02,"11:27:00","OREGONDEQ-10423-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",34,"mg/l",NA,"Dissolved",0.805781188062158,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11180-ORDEQ:201506231101:SR",2015-06-23,"11:01:00","OREGONDEQ-11180-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",40,"mg/l",NA,"Dissolved",0.990984431253831,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-12267-ORDEQ:201509231123:SR",2015-09-23,"11:23:00","OREGONDEQ-12267-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",70,"mg/l",NA,"Dissolved",2.02047865876824,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11484-ORDEQ:201507140802:SR",2015-07-14,"08:02:00","OREGONDEQ-11484-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",47,"mg/l",NA,"Dissolved",1.2168163478348,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11263-ORDEQ:201503161137:SR",2015-03-16,"11:37:00","OREGONDEQ-11263-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",16,"mg/l",NA,"Dissolved",0.30866628898709,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-11905-ORDEQ:201507151143:SR",2015-07-15,"11:43:00","OREGONDEQ-11905-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","<","0.2","0.1","0","0.1",0,0,0,0
